age,income,loan_amount,loan_term_months,credit_score,num_open_accounts,num_derogatory_marks,delinquencies_2y,debt_to_income,employment_length_years,home_ownership,default
18,21000.0,6800.0,48,756.0,2,0,0,32.4,15,MORTGAGE,0
42,139900.0,27100.0,36,621.0,4,0,1,19.4,17,OWN,1
55,28300.0,8800.0,36,671.0,5,0,1,31.1,18,RENT,0
39,30900.0,14000.0,36,735.0,3,0,0,45.3,15,MORTGAGE,0
23,61400.0,13500.0,36,586.0,0,0,0,22.0,4,RENT,0
30,67100.0,9200.0,24,702.0,3,0,1,13.7,11,MORTGAGE,0
68,86600.0,31700.0,60,496.0,1,0,0,36.6,5,RENT,0
44,22600.0,23600.0,48,553.0,3,0,1,104.4,9,RENT,0
49,105000.0,24700.0,60,778.0,2,0,0,23.5,6,MORTGAGE,1
59,85500.0,34100.0,36,647.0,2,0,0,39.9,5,OTHER,0
58,62100.0,1100.0,36,692.0,3,0,0,1.8,22,MORTGAGE,0
26,27600.0,9800.0,36,802.0,4,0,0,35.5,5,MORTGAGE,0
40,61900.0,7600.0,36,801.0,1,0,0,12.3,4,RENT,0
63,47500.0,1800.0,36,610.0,2,0,0,3.8,1,RENT,1
51,87900.0,13400.0,48,585.0,2,0,0,15.2,15,RENT,1
32,60000.0,10100.0,36,804.0,3,0,0,16.8,27,MORTGAGE,0
61,29500.0,20900.0,24,732.0,1,1,0,70.8,9,MORTGAGE,0
71,44300.0,10900.0,36,623.0,2,0,1,24.6,2,RENT,0
49,81300.0,6200.0,36,670.0,3,0,0,7.6,0,MORTGAGE,0
71,82000.0,31000.0,48,793.0,7,0,1,37.8,3,MORTGAGE,0
54,48700.0,23300.0,48,620.0,2,0,1,47.8,18,MORTGAGE,0
55,72000.0,17700.0,60,621.0,2,0,1,24.6,12,RENT,0
20,65300.0,14500.0,36,699.0,3,0,1,22.2,18,OTHER,0
65,53400.0,2500.0,24,757.0,3,0,2,4.7,26,RENT,0
46,40100.0,9600.0,48,822.0,3,0,0,23.9,22,MORTGAGE,0
42,26400.0,13700.0,36,633.0,3,0,0,51.9,26,MORTGAGE,0
18,61500.0,9300.0,36,590.0,2,0,0,15.1,2,MORTGAGE,0
23,31300.0,11000.0,48,685.0,2,0,0,35.1,18,MORTGAGE,1
19,28100.0,23700.0,60,784.0,2,0,0,84.3,5,MORTGAGE,0
27,85700.0,18700.0,48,648.0,0,1,0,21.8,11,MORTGAGE,0
53,60900.0,19300.0,36,744.0,2,0,1,31.7,5,OWN,0
38,97200.0,23200.0,36,715.0,2,1,0,23.9,2,RENT,0
49,59200.0,16000.0,48,669.0,4,0,0,27.0,3,MORTGAGE,0
43,63300.0,28000.0,48,667.0,4,0,2,44.2,19,OWN,0
46,63300.0,14700.0,36,636.0,2,0,2,23.2,12,OWN,0
22,26600.0,13600.0,36,637.0,4,0,0,51.1,27,OWN,1
46,69700.0,16800.0,24,685.0,4,1,1,24.1,19,RENT,0
39,51100.0,28500.0,24,668.0,3,0,1,55.8,20,MORTGAGE,0
25,43700.0,15100.0,48,726.0,3,0,0,34.6,29,RENT,0
40,19800.0,10400.0,36,683.0,3,0,1,52.5,8,MORTGAGE,0
29,73900.0,14500.0,24,556.0,0,0,1,19.6,22,OTHER,0
63,66200.0,17400.0,48,735.0,0,0,0,26.3,1,RENT,0
48,22900.0,8600.0,48,665.0,2,0,0,37.6,28,MORTGAGE,1
46,47400.0,27400.0,36,624.0,3,0,0,57.8,10,MORTGAGE,0
58,12900.0,22100.0,60,693.0,2,0,0,171.3,24,OTHER,0
65,84900.0,25100.0,36,526.0,5,0,0,29.6,26,RENT,0
57,63600.0,16900.0,36,812.0,3,0,0,26.6,6,OWN,0
61,64700.0,14400.0,36,696.0,2,0,0,22.3,18,RENT,0
65,80200.0,15600.0,36,577.0,1,0,0,19.5,17,MORTGAGE,0
18,54400.0,16800.0,48,650.0,5,0,0,30.9,21,RENT,0
59,52200.0,6400.0,48,850.0,2,0,0,12.3,15,MORTGAGE,0
50,95700.0,15200.0,60,795.0,4,0,0,15.9,11,RENT,0
28,35800.0,4600.0,60,705.0,3,0,0,12.8,1,OWN,0
24,50700.0,27900.0,36,659.0,7,0,0,55.0,27,OWN,0
50,62800.0,10800.0,36,545.0,4,0,1,17.2,19,OWN,0
37,55300.0,4700.0,48,699.0,3,1,0,8.5,29,RENT,0
52,63900.0,24700.0,36,667.0,7,0,0,38.7,27,RENT,0
46,71500.0,20600.0,24,738.0,6,1,1,28.8,17,MORTGAGE,0
73,33500.0,19800.0,60,669.0,4,0,1,59.1,13,MORTGAGE,0
28,39600.0,36900.0,48,650.0,4,0,0,93.2,29,MORTGAGE,0
51,8000.0,25800.0,36,634.0,4,0,0,322.5,23,MORTGAGE,1
54,40500.0,7400.0,36,664.0,4,0,0,18.3,23,MORTGAGE,0
41,74500.0,1800.0,48,698.0,1,0,0,2.4,11,MORTGAGE,0
69,76100.0,15400.0,36,835.0,3,0,1,20.2,8,RENT,0
50,62000.0,20400.0,48,610.0,3,1,0,32.9,13,RENT,0
50,39100.0,6600.0,60,708.0,1,0,1,16.9,7,RENT,1
33,98100.0,22600.0,24,555.0,4,0,0,23.0,18,MORTGAGE,0
51,90200.0,1000.0,60,707.0,2,0,0,1.1,1,OWN,0
25,68200.0,7200.0,60,707.0,4,1,0,10.6,18,MORTGAGE,0
72,64900.0,12300.0,48,697.0,2,0,0,19.0,13,OWN,0
34,69400.0,12300.0,48,746.0,2,0,1,17.7,1,RENT,0
65,62200.0,14600.0,24,671.0,1,0,1,23.5,1,MORTGAGE,0
48,58000.0,19900.0,36,640.0,6,0,0,34.3,13,OWN,1
35,70800.0,15100.0,48,689.0,5,1,1,21.3,12,OWN,0
57,78700.0,10100.0,60,599.0,5,0,0,12.8,14,RENT,0
64,26100.0,10100.0,48,635.0,1,0,1,38.7,13,MORTGAGE,0
37,57800.0,29500.0,36,693.0,0,1,0,51.0,28,MORTGAGE,0
24,42900.0,18800.0,36,658.0,5,0,0,43.8,4,RENT,0
48,71800.0,6800.0,36,583.0,6,1,0,9.5,3,OWN,0
36,59000.0,29300.0,48,565.0,4,0,0,49.7,11,OWN,0
73,59200.0,25200.0,36,566.0,2,0,0,42.6,9,MORTGAGE,0
40,39500.0,23400.0,36,672.0,5,0,1,59.2,15,RENT,0
68,60600.0,18200.0,60,558.0,6,0,0,30.0,10,RENT,0
23,77900.0,40300.0,12,589.0,0,0,2,51.7,16,RENT,0
39,52900.0,38700.0,36,675.0,4,0,0,73.2,14,MORTGAGE,0
74,22300.0,22100.0,36,690.0,3,0,0,99.1,13,MORTGAGE,0
43,52400.0,11600.0,36,711.0,4,0,0,22.1,14,MORTGAGE,0
64,67000.0,17500.0,48,663.0,2,0,0,26.1,20,MORTGAGE,0
51,85900.0,7800.0,48,669.0,6,0,0,9.1,6,MORTGAGE,0
47,87200.0,1000.0,60,645.0,3,0,2,1.1,18,MORTGAGE,0
30,46600.0,3500.0,60,598.0,3,0,0,7.5,2,OWN,0
51,85300.0,13900.0,12,704.0,2,0,0,16.3,13,OWN,0
68,35500.0,14900.0,60,670.0,2,1,1,42.0,23,MORTGAGE,1
50,79000.0,8300.0,24,679.0,2,0,0,10.5,27,RENT,1
47,81800.0,34100.0,36,628.0,2,0,0,41.7,9,OWN,0
35,28900.0,11500.0,60,641.0,2,0,0,39.8,14,MORTGAGE,0
49,99800.0,28100.0,60,721.0,3,0,0,28.2,25,OTHER,0
54,15200.0,1000.0,12,578.0,3,0,0,6.6,1,RENT,0
19,66800.0,9900.0,60,661.0,6,0,0,14.8,22,RENT,0
26,70900.0,23800.0,36,648.0,3,0,0,33.6,19,RENT,0
31,88700.0,19500.0,36,709.0,3,0,0,22.0,0,MORTGAGE,0
25,73100.0,35300.0,24,620.0,7,0,0,48.3,27,MORTGAGE,0
58,41800.0,23700.0,36,767.0,2,0,0,56.7,23,MORTGAGE,0
18,68800.0,15300.0,48,714.0,3,0,0,22.2,23,OTHER,0
20,46500.0,31500.0,36,738.0,2,0,1,67.7,29,OTHER,0
30,126300.0,16700.0,48,746.0,2,0,0,13.2,5,MORTGAGE,0
29,55600.0,8800.0,36,758.0,1,0,1,15.8,13,OWN,0
24,108400.0,23800.0,48,633.0,6,0,1,22.0,28,MORTGAGE,0
36,90000.0,1000.0,24,772.0,1,0,0,1.1,19,MORTGAGE,0
34,63400.0,11900.0,48,767.0,1,1,0,18.8,21,MORTGAGE,0
18,58800.0,17200.0,24,755.0,2,0,0,29.3,16,RENT,0
30,84600.0,16900.0,48,651.0,2,0,0,20.0,13,MORTGAGE,0
37,61700.0,1000.0,60,643.0,1,0,0,1.6,22,OTHER,0
44,26400.0,32700.0,60,650.0,1,0,0,123.9,5,RENT,0
46,71700.0,20600.0,60,559.0,4,0,0,28.7,25,OWN,0
26,76800.0,24300.0,24,744.0,3,0,1,31.6,7,OTHER,0
52,37800.0,9200.0,36,619.0,2,0,1,24.3,1,OWN,0
38,37800.0,13200.0,12,648.0,2,1,0,34.9,15,RENT,0
64,89100.0,16700.0,36,627.0,7,0,0,18.7,26,OWN,0
55,94800.0,1000.0,60,637.0,2,0,0,1.1,16,OWN,0
41,45900.0,4700.0,36,671.0,2,0,0,10.2,1,MORTGAGE,0
66,64400.0,11100.0,60,723.0,5,0,0,17.2,4,MORTGAGE,0
67,66200.0,14500.0,36,687.0,4,0,0,21.9,8,MORTGAGE,0
23,78100.0,27300.0,48,691.0,2,0,1,35.0,24,OWN,1
62,46400.0,1000.0,36,716.0,1,0,0,2.2,29,RENT,0
50,64900.0,25800.0,36,759.0,2,0,0,39.8,7,MORTGAGE,0
49,8000.0,4100.0,60,660.0,2,0,0,51.2,15,OWN,0
61,38000.0,20500.0,36,641.0,2,0,0,53.9,22,MORTGAGE,0
67,42800.0,11600.0,48,797.0,2,0,0,27.1,11,MORTGAGE,0
71,11900.0,11600.0,36,758.0,4,0,1,97.5,16,RENT,0
57,51700.0,24500.0,60,697.0,2,0,0,47.4,7,RENT,0
51,68100.0,20200.0,36,616.0,5,0,0,29.7,4,OWN,0
72,35800.0,26600.0,36,788.0,2,0,0,74.3,5,MORTGAGE,0
59,27100.0,10400.0,48,764.0,3,0,0,38.4,19,RENT,0
22,61000.0,16500.0,48,527.0,3,0,0,27.0,20,MORTGAGE,0
28,108200.0,39200.0,24,601.0,2,0,0,36.2,5,MORTGAGE,0
71,34500.0,27200.0,36,649.0,4,0,1,78.8,24,RENT,0
28,82100.0,27500.0,48,615.0,3,1,1,33.5,5,RENT,0
73,53000.0,7000.0,48,769.0,1,0,0,13.2,26,MORTGAGE,0
35,53900.0,1000.0,36,745.0,4,0,0,1.9,27,MORTGAGE,0
45,40300.0,19400.0,12,636.0,4,1,1,48.1,5,MORTGAGE,0
69,56500.0,16600.0,48,734.0,4,0,0,29.4,9,OWN,0
25,64300.0,11700.0,12,800.0,5,0,0,18.2,3,OWN,0
71,99400.0,5600.0,36,702.0,4,0,0,5.6,27,MORTGAGE,0
34,84100.0,18700.0,24,684.0,2,0,1,22.2,25,MORTGAGE,0
47,63100.0,19900.0,60,535.0,3,0,0,31.5,20,OWN,0
43,72000.0,15800.0,36,552.0,4,0,0,21.9,12,RENT,0
44,23600.0,2100.0,12,609.0,4,0,0,8.9,8,MORTGAGE,0
72,35200.0,10800.0,60,796.0,2,0,1,30.7,12,OWN,0
38,84600.0,24000.0,36,653.0,7,0,0,28.4,24,MORTGAGE,0
53,56000.0,14700.0,36,748.0,2,0,0,26.2,15,RENT,1
33,43500.0,19300.0,36,746.0,1,0,1,44.4,24,RENT,0
70,47000.0,34800.0,36,609.0,4,0,0,74.0,15,RENT,0
24,72000.0,40100.0,60,615.0,3,1,1,55.7,13,OWN,0
50,44700.0,28200.0,48,715.0,0,0,1,63.1,11,MORTGAGE,0
31,68800.0,29100.0,36,597.0,6,0,1,42.3,1,MORTGAGE,0
51,37700.0,7200.0,60,711.0,2,0,0,19.1,23,RENT,0
26,32100.0,16700.0,60,648.0,6,0,1,52.0,13,RENT,0
37,58800.0,15400.0,48,666.0,4,0,1,26.2,4,MORTGAGE,0
58,79200.0,15800.0,24,701.0,3,0,1,19.9,29,RENT,0
35,74500.0,24000.0,60,697.0,3,0,0,32.2,28,RENT,0
47,92500.0,21000.0,36,700.0,2,0,0,22.7,8,OWN,1
49,106000.0,9000.0,48,658.0,4,1,0,8.5,3,OWN,0
73,32500.0,20900.0,36,602.0,2,0,0,64.3,26,MORTGAGE,0
30,8000.0,22600.0,60,693.0,4,0,0,282.5,18,OTHER,0
34,95500.0,8500.0,36,669.0,4,0,0,8.9,1,MORTGAGE,0
53,86200.0,1000.0,60,702.0,0,0,0,1.2,24,MORTGAGE,0
23,37300.0,23800.0,36,685.0,2,1,0,63.8,27,MORTGAGE,1
30,92700.0,11300.0,60,805.0,5,0,0,12.2,8,RENT,0
67,53900.0,18500.0,36,681.0,1,0,0,34.3,15,RENT,0
46,51100.0,1000.0,24,510.0,3,0,0,2.0,4,MORTGAGE,0
22,53000.0,22100.0,60,670.0,3,0,1,41.7,9,RENT,0
69,70300.0,15400.0,36,663.0,2,1,0,21.9,3,MORTGAGE,0
45,59200.0,10700.0,36,587.0,4,0,0,18.1,19,OWN,0
37,80000.0,15400.0,60,677.0,0,1,2,19.2,16,OTHER,0
52,92100.0,12000.0,36,616.0,3,0,0,13.0,12,RENT,0
54,73200.0,23900.0,36,728.0,5,0,0,32.7,14,MORTGAGE,0
60,61900.0,2400.0,48,673.0,2,0,0,3.9,7,MORTGAGE,1
73,72700.0,4500.0,60,600.0,6,0,0,6.2,18,MORTGAGE,0
21,102000.0,24800.0,36,652.0,2,0,0,24.3,6,MORTGAGE,0
60,74500.0,17900.0,60,646.0,0,0,1,24.0,15,RENT,0
22,66100.0,7400.0,12,646.0,4,0,0,11.2,22,MORTGAGE,0
56,33200.0,6000.0,48,749.0,0,0,0,18.1,15,OWN,0
43,48800.0,13800.0,60,624.0,4,0,0,28.3,28,RENT,0
32,66200.0,1000.0,36,676.0,1,0,1,1.5,13,MORTGAGE,0
26,35200.0,19600.0,12,709.0,3,1,0,55.7,11,RENT,0
68,31400.0,20100.0,60,685.0,3,1,0,64.0,2,MORTGAGE,0
69,11700.0,12500.0,36,609.0,2,0,0,106.8,25,RENT,0
62,45000.0,7300.0,60,639.0,3,1,0,16.2,17,MORTGAGE,0
29,50700.0,11800.0,60,694.0,2,1,0,23.3,13,MORTGAGE,0
36,43400.0,9500.0,48,622.0,4,1,0,21.9,19,MORTGAGE,0
30,44200.0,5600.0,36,629.0,4,0,1,12.7,0,RENT,0
31,27300.0,14300.0,48,681.0,5,0,0,52.4,20,MORTGAGE,1
70,29600.0,22100.0,24,573.0,6,0,1,74.7,26,RENT,0
49,54500.0,11300.0,48,786.0,2,0,0,20.7,2,MORTGAGE,0
37,60800.0,9400.0,36,672.0,0,0,2,15.5,1,OTHER,0
30,53000.0,4200.0,48,734.0,1,0,0,7.9,29,OWN,0
63,44300.0,18500.0,24,741.0,1,0,0,41.8,7,MORTGAGE,0
32,87300.0,1000.0,36,683.0,4,0,0,1.1,5,MORTGAGE,1
46,81900.0,6100.0,36,608.0,4,0,0,7.4,17,OWN,0
26,77600.0,13600.0,36,655.0,5,0,1,17.5,25,MORTGAGE,0
56,97300.0,7800.0,48,729.0,6,0,1,8.0,11,MORTGAGE,0
68,36500.0,18500.0,36,639.0,0,0,0,50.7,0,RENT,0
74,94800.0,5900.0,48,613.0,5,0,1,6.2,19,RENT,0
22,72600.0,10400.0,36,795.0,2,0,0,14.3,18,MORTGAGE,0
65,8000.0,4700.0,12,656.0,4,0,0,58.8,6,MORTGAGE,0
62,65000.0,13200.0,48,706.0,1,0,0,20.3,23,MORTGAGE,0
35,75800.0,30100.0,60,699.0,3,0,1,39.7,16,RENT,0
45,60400.0,6600.0,60,619.0,7,1,0,10.9,1,RENT,0
25,71100.0,20900.0,36,765.0,5,0,0,29.4,29,OTHER,0
18,56500.0,8900.0,48,750.0,6,0,1,15.8,28,RENT,0
42,61100.0,6200.0,12,794.0,2,0,0,10.1,28,RENT,0
70,55100.0,4400.0,36,561.0,2,0,0,8.0,7,MORTGAGE,0
30,70400.0,12800.0,48,770.0,1,0,0,18.2,23,MORTGAGE,0
23,69300.0,7600.0,60,591.0,4,0,0,11.0,10,MORTGAGE,0
21,8000.0,10800.0,24,694.0,1,0,0,135.0,2,MORTGAGE,0
28,46100.0,18200.0,12,850.0,1,0,0,39.5,4,OWN,0
22,111000.0,17300.0,36,610.0,1,0,0,15.6,1,RENT,0
45,67400.0,8600.0,36,684.0,5,0,0,12.8,9,OTHER,0
44,51700.0,1200.0,36,601.0,4,0,0,2.3,0,MORTGAGE,0
56,47600.0,7400.0,36,695.0,2,0,0,15.5,16,OTHER,0
51,80800.0,2000.0,48,717.0,0,0,0,2.5,23,RENT,0
21,75400.0,19800.0,36,787.0,3,0,0,26.3,14,OWN,0
48,82500.0,16000.0,36,742.0,1,0,0,19.4,5,RENT,0
52,62900.0,17100.0,48,686.0,2,0,0,27.2,5,RENT,0
57,93800.0,29600.0,36,641.0,3,0,0,31.6,25,OWN,0
28,47100.0,12700.0,36,701.0,3,0,0,27.0,7,RENT,0
53,108700.0,22800.0,36,667.0,5,0,0,21.0,24,OTHER,0
42,39000.0,1000.0,36,595.0,2,0,0,2.6,28,MORTGAGE,1
27,50100.0,7400.0,60,659.0,5,0,0,14.8,12,MORTGAGE,0
50,85800.0,18800.0,36,788.0,2,0,0,21.9,13,RENT,0
61,51000.0,1900.0,60,643.0,0,0,0,3.7,4,MORTGAGE,0
65,46900.0,29700.0,36,646.0,2,0,0,63.3,9,RENT,0
19,83000.0,1200.0,48,783.0,1,0,0,1.4,19,RENT,0
46,72100.0,8000.0,48,560.0,4,0,0,11.1,19,MORTGAGE,0
45,46600.0,24400.0,36,495.0,3,1,1,52.4,15,RENT,0
46,63600.0,10600.0,36,677.0,1,0,0,16.7,3,MORTGAGE,0
65,30000.0,5400.0,48,714.0,2,1,0,18.0,14,OTHER,0
59,45100.0,1000.0,60,603.0,2,0,0,2.2,19,MORTGAGE,0
55,121200.0,20000.0,48,600.0,0,0,0,16.5,26,MORTGAGE,0
69,63600.0,25800.0,48,647.0,4,0,1,40.6,3,RENT,0
55,67300.0,26500.0,12,714.0,4,0,1,39.4,2,RENT,0
62,103000.0,5000.0,48,665.0,4,0,0,4.9,13,OWN,0
40,79800.0,19900.0,24,602.0,2,0,0,24.9,22,MORTGAGE,0
34,48000.0,8400.0,48,671.0,0,1,0,17.5,15,RENT,0
37,57300.0,21400.0,48,738.0,2,0,0,37.3,23,RENT,1
38,61600.0,25800.0,24,673.0,7,1,0,41.9,17,RENT,1
30,50700.0,12000.0,36,599.0,0,1,0,23.7,22,MORTGAGE,0
41,78800.0,9600.0,60,685.0,0,0,0,12.2,15,MORTGAGE,0
74,46900.0,10800.0,48,561.0,1,0,1,23.0,19,OWN,0
56,96100.0,10700.0,36,728.0,3,1,0,11.1,22,OTHER,0
19,51900.0,7500.0,60,630.0,2,0,0,14.5,2,OTHER,0
32,74200.0,16500.0,36,579.0,1,0,0,22.2,27,RENT,0
65,57200.0,24100.0,36,702.0,5,0,1,42.1,12,OWN,0
40,120500.0,12900.0,36,699.0,2,0,0,10.7,25,RENT,1
50,68900.0,4300.0,36,636.0,0,0,0,6.2,21,MORTGAGE,0
54,62500.0,23200.0,24,644.0,2,0,0,37.1,3,MORTGAGE,0
23,46800.0,1000.0,60,625.0,3,1,0,2.1,22,RENT,0
34,21700.0,14600.0,60,563.0,1,0,0,67.3,27,OWN,0
47,41900.0,14500.0,24,673.0,9,0,0,34.6,1,MORTGAGE,0
65,75800.0,23800.0,36,661.0,3,0,0,31.4,15,MORTGAGE,0
33,63500.0,27100.0,60,661.0,3,0,0,42.7,15,OWN,0
68,64000.0,28200.0,24,683.0,3,0,0,44.1,3,MORTGAGE,0
68,54900.0,18400.0,60,620.0,4,0,0,33.5,14,MORTGAGE,0
43,105400.0,14400.0,36,696.0,6,1,0,13.7,28,MORTGAGE,0
22,47700.0,6100.0,36,730.0,6,0,1,12.8,27,RENT,0
62,87000.0,15200.0,36,732.0,2,0,0,17.5,14,RENT,0
69,64800.0,17000.0,36,697.0,1,0,0,26.2,27,MORTGAGE,0
72,55000.0,28300.0,60,844.0,2,0,0,51.5,2,OWN,0
48,52200.0,19300.0,36,546.0,2,0,0,37.0,2,MORTGAGE,0
31,57100.0,18200.0,36,659.0,2,0,0,31.9,17,RENT,0
45,9500.0,5100.0,36,620.0,4,0,0,53.7,8,MORTGAGE,0
63,87200.0,10900.0,60,713.0,5,1,0,12.5,2,MORTGAGE,0
58,96200.0,7800.0,48,698.0,7,1,0,8.1,8,OTHER,0
33,33400.0,2200.0,12,632.0,2,0,0,6.6,2,MORTGAGE,0
24,67400.0,29000.0,36,531.0,0,0,2,43.0,15,MORTGAGE,0
72,55000.0,9000.0,36,747.0,3,1,1,16.4,4,MORTGAGE,0
35,87000.0,1000.0,36,702.0,3,1,0,1.1,15,MORTGAGE,0
43,32600.0,14400.0,36,768.0,1,0,0,44.2,22,MORTGAGE,0
66,54200.0,16800.0,36,651.0,2,0,1,31.0,5,MORTGAGE,0
24,61300.0,11500.0,48,569.0,3,0,0,18.8,10,RENT,0
45,53400.0,18800.0,48,393.0,8,0,0,35.2,18,MORTGAGE,0
24,38900.0,18600.0,60,635.0,4,0,1,47.8,16,MORTGAGE,0
23,98700.0,9700.0,24,725.0,2,0,0,9.8,19,OWN,0
70,74700.0,26500.0,24,577.0,4,0,0,35.5,21,RENT,0
25,35300.0,11100.0,36,624.0,3,1,1,31.4,0,MORTGAGE,0
32,77100.0,12900.0,60,605.0,2,0,0,16.7,11,MORTGAGE,0
41,27200.0,12600.0,48,676.0,5,0,0,46.3,2,RENT,0
49,38600.0,7700.0,48,677.0,3,0,0,19.9,15,MORTGAGE,0
62,35200.0,5500.0,48,636.0,5,0,0,15.6,20,OWN,1
62,89800.0,9800.0,48,719.0,1,0,2,10.9,7,MORTGAGE,0
61,34200.0,10600.0,36,631.0,1,0,0,31.0,22,MORTGAGE,0
52,36500.0,30900.0,24,536.0,3,0,0,84.7,19,MORTGAGE,0
51,67400.0,26200.0,60,749.0,1,0,0,38.9,12,MORTGAGE,1
61,87200.0,9800.0,48,753.0,6,0,0,11.2,17,RENT,0
25,43100.0,3500.0,36,591.0,2,0,1,8.1,10,MORTGAGE,0
40,85200.0,1000.0,36,610.0,1,0,0,1.2,16,RENT,0
43,80100.0,18800.0,60,704.0,3,0,1,23.5,11,MORTGAGE,0
64,58700.0,1000.0,60,725.0,1,0,0,1.7,3,OWN,1
38,54500.0,17100.0,12,723.0,2,0,0,31.4,19,MORTGAGE,0
45,50200.0,8700.0,36,629.0,6,0,2,17.3,5,MORTGAGE,0
55,59700.0,22100.0,36,681.0,1,1,1,37.0,27,OWN,0
33,39100.0,16800.0,36,671.0,2,0,1,43.0,3,MORTGAGE,0
38,88200.0,1000.0,48,566.0,4,0,0,1.1,22,OTHER,1
23,23800.0,27300.0,60,658.0,3,0,0,114.7,2,OTHER,0
51,89100.0,19600.0,36,676.0,1,1,0,22.0,28,MORTGAGE,0
37,77400.0,10900.0,60,597.0,6,0,1,14.1,28,OTHER,0
35,67200.0,13700.0,24,737.0,6,0,0,20.4,27,RENT,0
27,55400.0,27100.0,36,513.0,2,0,2,48.9,20,OWN,0
43,41500.0,27400.0,36,727.0,2,0,0,66.0,3,RENT,0
28,56600.0,11500.0,36,555.0,3,1,0,20.3,26,RENT,0
30,63900.0,18400.0,48,697.0,2,0,1,28.8,14,RENT,0
63,53300.0,24100.0,36,655.0,5,0,1,45.2,1,MORTGAGE,0
28,81200.0,7100.0,48,738.0,2,0,0,8.7,29,MORTGAGE,0
64,41300.0,6500.0,12,633.0,4,0,0,15.7,3,OWN,0
50,113200.0,18900.0,48,719.0,3,0,0,16.7,20,MORTGAGE,0
47,92400.0,18900.0,36,819.0,3,0,0,20.5,2,MORTGAGE,0
49,81500.0,12700.0,36,734.0,2,0,0,15.6,7,RENT,0
21,32000.0,15100.0,36,789.0,4,0,0,47.2,27,MORTGAGE,0
35,64500.0,9500.0,36,651.0,1,0,1,14.7,20,MORTGAGE,0
31,54700.0,1000.0,36,710.0,5,0,1,1.8,27,RENT,0
62,36800.0,18000.0,24,664.0,1,0,0,48.9,14,MORTGAGE,0
37,78700.0,30800.0,60,807.0,4,0,1,39.1,9,RENT,0
31,63400.0,34200.0,36,723.0,5,0,0,53.9,15,RENT,0
49,45400.0,30500.0,36,589.0,4,1,0,67.2,4,RENT,0
37,67400.0,1800.0,12,793.0,3,1,0,2.7,22,RENT,0
66,27800.0,11600.0,36,625.0,1,1,0,41.7,0,RENT,0
56,89500.0,15900.0,48,686.0,2,0,0,17.8,24,MORTGAGE,0
29,87400.0,1000.0,36,605.0,0,0,0,1.1,14,MORTGAGE,0
38,43600.0,13700.0,36,684.0,2,1,0,31.4,6,MORTGAGE,1
45,112400.0,13300.0,12,732.0,1,0,0,11.8,0,MORTGAGE,0
68,38700.0,27000.0,36,807.0,5,0,1,69.8,14,OWN,0
19,59700.0,10500.0,36,678.0,8,1,0,17.6,27,MORTGAGE,0
47,81400.0,2200.0,36,647.0,5,0,0,2.7,13,RENT,0
24,21600.0,11900.0,36,729.0,5,0,0,55.1,19,MORTGAGE,0
32,42200.0,19100.0,48,831.0,4,0,0,45.3,9,RENT,0
70,94500.0,16100.0,48,794.0,4,1,1,17.0,27,MORTGAGE,0
27,13500.0,12400.0,48,702.0,4,0,1,91.9,22,OWN,0
42,44100.0,27500.0,24,688.0,0,0,0,62.4,7,OWN,0
57,24900.0,28000.0,36,684.0,7,0,1,112.4,15,RENT,0
33,80900.0,1000.0,48,791.0,2,0,0,1.2,8,OTHER,0
56,108400.0,20300.0,36,610.0,3,0,0,18.7,29,MORTGAGE,0
20,21900.0,1000.0,36,701.0,4,0,0,4.6,14,RENT,0
64,37300.0,1000.0,60,663.0,5,0,0,2.7,28,RENT,0
30,36500.0,5400.0,36,779.0,4,0,1,14.8,6,MORTGAGE,0
35,32100.0,24700.0,12,547.0,3,0,1,76.9,4,MORTGAGE,1
60,57600.0,13700.0,12,659.0,0,0,0,23.8,5,RENT,0
30,29200.0,25100.0,48,604.0,5,2,0,86.0,1,OWN,0
53,76300.0,14300.0,36,621.0,1,0,1,18.7,0,MORTGAGE,0
41,13000.0,14700.0,60,644.0,4,0,0,113.1,10,MORTGAGE,0
25,81200.0,1000.0,60,731.0,5,0,0,1.2,1,MORTGAGE,0
19,63100.0,7800.0,48,759.0,2,0,0,12.4,22,MORTGAGE,0
56,76500.0,24500.0,60,774.0,2,0,0,32.0,19,OWN,0
40,44600.0,27100.0,48,728.0,4,1,1,60.8,19,MORTGAGE,0
40,63100.0,40400.0,36,615.0,2,1,1,64.0,28,OWN,0
23,12800.0,10800.0,36,635.0,3,0,0,84.4,6,OWN,0
25,50900.0,1100.0,48,567.0,4,0,0,2.2,8,MORTGAGE,0
19,58300.0,19600.0,24,748.0,5,0,0,33.6,21,RENT,0
30,88800.0,27200.0,36,639.0,4,0,0,30.6,21,RENT,1
18,55600.0,16100.0,36,674.0,7,1,0,29.0,16,MORTGAGE,0
54,29500.0,32900.0,24,675.0,7,0,0,111.5,23,OTHER,1
24,59600.0,32400.0,48,684.0,2,0,0,54.4,15,MORTGAGE,0
46,34200.0,12200.0,36,689.0,4,0,0,35.7,17,MORTGAGE,0
67,54400.0,1000.0,36,643.0,5,0,0,1.8,23,RENT,0
39,60800.0,1000.0,60,729.0,3,0,1,1.6,3,OTHER,0
51,54900.0,7600.0,60,664.0,7,0,0,13.8,1,MORTGAGE,0
29,58300.0,2400.0,36,747.0,2,1,0,4.1,17,MORTGAGE,0
